time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-01T18:51:50.270Z,36.403,71.5034,90.75,4,mb,,109,1.036,1.2,us,us1000dvha,2018-05-03T16:37:40.040Z,"31km S of Ashkasham, Afghanistan",earthquake,7.9,11.9,0.211,6,reviewed,us,us
2018-05-01T18:43:59.090Z,52.2597,-169.2461,39.98,4,mb,,187,0.69,1.15,us,us1000dvgy,2018-05-03T16:14:11.040Z,"79km SSW of Nikolski, Alaska",earthquake,7,7.2,0.046,126,reviewed,us,us
2018-05-01T18:33:15.750Z,19.5438,-100.5691,66.18,2.6,ml,,144,0.628,0.85,us,us1000dvpc,2018-05-03T15:54:31.227Z,"8km SSE of Cuitareo, Mexico",earthquake,10.8,18.3,0.148,6,reviewed,us,us
2018-05-01T18:28:51.320Z,19.3308333,-155.0501667,-0.2,2.55,ml,,,,,hv,hv70103516,2018-05-04T01:30:09.848Z,"17km SW of Leilani Estates, Hawaii",earthquake,0.9,0.35,0.198,18,reviewed,hv,hv
2018-05-01T18:23:07.460Z,56.2689,-148.6763,22.97,4.5,mb,,141,2.62,0.79,us,us1000dvgc,2018-05-03T15:12:38.040Z,"282km SE of Kodiak, Alaska",earthquake,6.9,6.2,0.073,54,reviewed,us,us
2018-05-01T18:22:52.410Z,56.2779,-148.7881,10,3.8,ml,,177,2.565,0.65,us,us1000dvh0,2018-05-03T14:58:08.040Z,"276km SE of Kodiak, Alaska",earthquake,7.7,2,0.105,12,reviewed,us,us
2018-05-01T17:25:46.857Z,66.392,-157.6373,0,2.6,ml,,,,0.93,ak,ak19298275,2018-05-03T14:40:54.040Z,"69km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-05-01T17:15:37.760Z,-56.6971,-142.0197,10,5.9,mww,,60,27.335,0.97,us,us1000dvfv,2018-05-03T14:09:29.350Z,"Pacific-Antarctic Ridge",earthquake,13.4,1.8,0.06,27,reviewed,us,us
2018-05-01T16:33:26.730Z,-3.8102,137.0293,24.19,5.3,mb,,31,4.853,0.83,us,us1000dvdr,2018-05-01T17:14:44.040Z,"76km E of Enarotali, Indonesia",earthquake,7.9,4.4,0.044,174,reviewed,us,us
2018-05-01T16:28:54.680Z,28.9741,-98.0107,5,3.4,mb_lg,,78,0.213,0.98,us,us1000dvdg,2018-05-02T13:35:47.394Z,"12km SSE of Poth, Texas",earthquake,3.3,2,0.059,74,reviewed,us,us
2018-05-01T16:21:33.630Z,-7.3786,128.5263,152.25,4.5,mb,,39,2.812,0.53,us,us1000dvda,2018-05-01T17:08:44.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,8,7.5,0.082,43,reviewed,us,us
2018-05-01T15:52:09.860Z,19.3386667,-155.019,1.05,3.46,ml,18,203,0.08263,0.11,hv,hv70103021,2018-05-02T13:45:40.040Z,"17km SW of Leilani Estates, Hawaii",earthquake,0.72,0.92,0.124,42,reviewed,hv,hv
2018-05-01T15:07:25.820Z,19.3786667,-154.9306667,-0.33,2.51,ml,9,223,0.07752,0.11,hv,hv70102896,2018-05-04T01:30:28.482Z,"9km S of Leilani Estates, Hawaii",earthquake,1.46,0.4,0.159,18,reviewed,hv,hv
2018-05-01T15:06:39.761Z,59.7649,-152.6361,83.6,3.1,ml,,,,0.63,ak,ak19297935,2018-05-01T15:15:24.727Z,"45km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-05-01T14:06:09.550Z,-5.5088,147.3763,179.78,4.5,mb,,85,3.442,0.51,us,us1000dvbj,2018-05-01T15:56:29.040Z,"132km NNW of Finschhafen, Papua New Guinea",earthquake,10.8,8.2,0.105,27,reviewed,us,us
2018-05-01T13:12:59.140Z,19.3401667,-155.0181667,1.08,3.25,ml,12,204,0.082,0.12,hv,hv70102586,2018-05-02T13:30:51.040Z,"17km SW of Leilani Estates, Hawaii",earthquake,0.84,0.95,0.121,39,reviewed,hv,hv
2018-05-01T12:53:10.880Z,32.7838333,-118.4446667,7.73,3.28,ml,27,204,0.1358,0.29,ci,ci38161664,2018-05-01T22:09:03.640Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.72,1.02,0.135,126,reviewed,ci,ci
2018-05-01T12:45:31.110Z,-16.7013,177.3001,8.75,5.2,mb,,131,1.262,0.94,us,us1000dvav,2018-05-02T01:51:43.642Z,"102km N of Lautoka, Fiji",earthquake,10.5,5.1,0.056,107,reviewed,us,us
2018-05-01T12:39:11.860Z,19.2705,-155.0968333,5.9,4.22,ml,29,209,0.03409,0.11,hv,hv70102511,2018-05-05T00:11:43.662Z,"20km SE of Volcano, Hawaii",earthquake,0.53,1.17,0.223,43,reviewed,hv,hv
2018-05-01T11:57:27.270Z,32.7603333,-118.4276667,7.51,2.78,ml,17,218,0.1624,0.29,ci,ci38161648,2018-05-01T14:19:03.735Z,"10km SW of San Clemente Is. (SE tip), CA",earthquake,0.9,1.27,0.135,80,reviewed,ci,ci
2018-05-01T11:53:03.230Z,32.7983333,-118.4455,7.74,3.39,ml,33,202,0.1217,0.32,ci,ci38161632,2018-05-02T11:54:28.845Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.61,0.83,0.163,311,reviewed,ci,ci
2018-05-01T11:22:22.130Z,32.7871667,-118.439,8.42,3.74,ml,62,196,0.134,0.32,ci,ci38161520,2018-05-06T11:54:42.893Z,"10km WSW of San Clemente Is. (SE tip), CA",earthquake,0.46,0.65,0.158,336,reviewed,ci,ci
2018-05-01T11:13:33.630Z,19.4108333,-154.9855,2.78,2.83,ml,13,174,0.02887,0.08,hv,hv70102311,2018-05-02T06:04:28.723Z,"9km SW of Leilani Estates, Hawaii",earthquake,0.76,0.74,0.176,36,reviewed,hv,hv
2018-05-01T11:07:06.290Z,19.3948333,-154.984,-0.48,2.48,ml,30,186,0.04314,0.19,hv,hv70102291,2018-05-03T20:53:24.526Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.5,0.23,0.168,21,reviewed,hv,hv
2018-05-01T10:46:02.500Z,19.417,-155.0033333,2.9,2.62,ml,14,159,0.01656,0.12,hv,hv70102251,2018-05-02T09:07:20.432Z,"10km WSW of Leilani Estates, Hawaii",earthquake,0.79,31.61,0.202,10,reviewed,hv,hv
2018-05-01T10:32:53.610Z,56.2327,-149.9428,19.98,3.7,ml,,188,2.093,0.98,us,us1000dv9i,2018-05-01T12:50:31.040Z,"229km SE of Kodiak, Alaska",earthquake,8.6,9.6,0.05,52,reviewed,us,us
2018-05-01T10:26:45.260Z,31.5146667,-115.615,12.58,3.29,ml,16,105,0.1896,0.15,ci,ci38161496,2018-05-01T23:25:10.817Z,"90km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.29,0.74,0.182,92,reviewed,ci,ci
2018-05-01T10:16:56.860Z,37.8805,-121.9796667,5.69,2.57,md,102,42,0.0418,0.19,nc,nc73009016,2018-05-02T15:11:22.149Z,"5km NNW of Diablo, CA",earthquake,0.15,0.26,0.177,78,reviewed,nc,nc
2018-05-01T10:08:29.400Z,19.4078333,-154.985,-0.6,2.5,ml,28,177,0.03154,0.3,hv,hv70102156,2018-05-02T09:09:55.418Z,"9km SW of Leilani Estates, Hawaii",earthquake,0.62,0.39,0.237,13,reviewed,hv,hv
2018-05-01T10:04:52.577Z,61.5158,-146.4911,18.4,2.9,ml,,,,0.82,ak,ak19297443,2018-05-01T10:26:49.040Z,"43km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-05-01T10:00:36.730Z,19.4013333,-154.9906667,-0.16,2.53,ml,13,178,0.03465,0.18,hv,hv70102141,2018-05-02T09:11:14.150Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.6,0.52,0.193,10,reviewed,hv,hv
2018-05-01T09:46:50.290Z,19.3996667,-154.9935,-0.44,2.52,ml,31,178,0.03531,0.22,hv,hv70102096,2018-05-01T13:47:24.040Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.64,0.34,0.224,12,reviewed,hv,hv
2018-05-01T09:42:53.600Z,19.3304996,-155.0368347,7.87,2.6,md,41,246,0.09779,0.3,hv,hv70102081,2018-05-01T09:46:22.320Z,"19km SW of Leilani Estates, Hawaii",earthquake,0.86,0.52,0.2,29,automatic,hv,hv
2018-05-01T09:41:46.150Z,19.3894997,-155.105835,1.17,2.97,ml,10,113,0.004951,0.09,hv,hv70102071,2018-05-01T09:47:23.890Z,"13km S of Fern Acres, Hawaii",earthquake,0.91,0.19,0.41,4,automatic,hv,hv
2018-05-01T09:31:48.800Z,19.3986664,-154.9696655,8.68,2.72,ml,8,194,0.07456,0.33,hv,hv70102041,2018-05-01T09:37:22.290Z,"9km SW of Leilani Estates, Hawaii",earthquake,2.88,5.14,0.33,3,automatic,hv,hv
2018-05-01T09:26:19.640Z,19.4139996,-155.0016632,2.47,2.73,ml,39,162,0.01969,0.27,hv,hv70102031,2018-05-01T10:04:47.040Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.83,0.78,3.5,7,automatic,hv,hv
2018-05-01T09:22:19.860Z,19.4128342,-154.9924927,1.76,2.68,ml,40,168,0.02355,0.29,hv,hv70102016,2018-05-01T09:27:57.290Z,"9km SW of Leilani Estates, Hawaii",earthquake,0.93,0.97,0.44,3,automatic,hv,hv
2018-05-01T09:13:13.610Z,19.4026667,-154.9886667,-0.57,2.51,ml,24,178,0.0342,0.22,hv,hv70101996,2018-05-01T11:07:47.040Z,"10km SW of Leilani Estates, Hawaii",earthquake,0.63,0.44,0.145,10,reviewed,hv,hv
2018-05-01T09:11:29.360Z,16.8866,147.4393,45.42,4.6,mb,,76,2.279,0.87,us,us1000dv8u,2018-05-01T09:46:27.040Z,"198km ENE of Anatahan, Northern Mariana Islands",earthquake,9.6,6.6,0.05,117,reviewed,us,us
2018-05-01T09:03:25.890Z,19.3693333,-155.074173,2.77,2.7,ml,17,213,0.02972,0.29,hv,hv70101961,2018-05-01T09:09:01.760Z,"15km S of Fern Acres, Hawaii",earthquake,1.3,0.76,0.53,4,automatic,hv,hv
2018-05-01T08:48:57.610Z,-7.0353,125.1256,513.64,4.5,mb,,52,2.832,0.84,us,us1000dv8k,2018-05-01T09:03:06.040Z,"175km NNW of Dili, East Timor",earthquake,12.9,10.4,0.108,25,reviewed,us,us
2018-05-01T08:34:54.610Z,19.3540001,-155.0318298,-0.17,2.57,ml,40,188,0.06316,0.29,hv,hv70101916,2018-05-01T08:48:54.040Z,"17km SW of Leilani Estates, Hawaii",earthquake,1.11,0.36,2.2,17,automatic,hv,hv
2018-05-01T08:02:08.410Z,19.3778324,-155.0809937,-0.48,2.58,ml,30,294,0.02039,0.37,hv,hv70101831,2018-05-01T16:04:56.282Z,"14km S of Fern Acres, Hawaii",earthquake,5.81,1.97,2.08,19,automatic,hv,hv
2018-05-01T07:51:05.360Z,19.3799992,-154.9904938,-0.11,2.65,ml,20,193,0.05494,0.31,hv,hv70101811,2018-05-01T07:56:40.140Z,"12km SW of Leilani Estates, Hawaii",earthquake,1.55,0.45,2.29,16,automatic,hv,hv
2018-05-01T07:40:00.110Z,19.3388333,-155.024,1.55,2.64,ml,31,207,0.07955,0.18,hv,hv70101791,2018-05-01T08:39:06.162Z,"18km SW of Leilani Estates, Hawaii",earthquake,0.84,0.89,0.197,18,reviewed,hv,hv
2018-05-01T07:33:02.000Z,18.1675,-68.2835,75,3.17,md,11,175,1.1848,0.36,pr,pr2018121005,2018-05-01T12:18:26.878Z,"41km SE of Boca de Yuma, Dominican Republic",earthquake,2.27,2.79,0.39,7,reviewed,pr,pr
2018-05-01T06:49:12.980Z,17.8656,-67.5658,33,2.73,md,9,221,0.4774,0.5,pr,pr2018121004,2018-05-01T08:05:26.102Z,"42km WSW of Pole Ojea, Puerto Rico",earthquake,3.04,6.25,0.26,6,reviewed,pr,pr
2018-05-01T06:26:44.750Z,19.3851667,-155.0001667,-0.17,2.96,ml,42,183,0.04836,0.16,hv,hv70101601,2018-05-01T08:09:10.676Z,"12km SW of Leilani Estates, Hawaii",earthquake,0.67,0.44,0.201,24,reviewed,hv,hv
2018-05-01T06:13:31.560Z,-8.5822,118.3475,149.8,4.7,mb,,76,3.809,1.37,us,us1000dv7n,2018-05-01T06:36:06.040Z,"6km ESE of Npongge, Indonesia",earthquake,8.4,9.6,0.147,14,reviewed,us,us
2018-05-01T06:00:28.800Z,19.5945,-68.4193,31,3.39,md,12,258,1.7266,0.45,pr,pr2018121003,2018-05-01T08:05:15.366Z,"94km NE of Miches, Dominican Republic",earthquake,3.28,30.45,0.28,9,reviewed,pr,pr
2018-05-01T05:52:32.290Z,36.1839,-98.6982,5,2.7,mb_lg,,50,0.295,0.23,us,us1000dv7d,2018-05-02T04:00:07.426Z,"21km WSW of Fairview, Oklahoma",earthquake,1.5,1.9,0.06,72,reviewed,us,us
2018-05-01T05:49:09.500Z,19.3253333,-155.0578333,1.71,3.09,ml,37,195,0.07153,0.13,hv,hv70101501,2018-05-01T12:53:42.402Z,"20km S of Fern Acres, Hawaii",earthquake,0.48,0.79,0.154,32,reviewed,hv,hv
2018-05-01T05:39:42.390Z,19.3941669,-155.0256653,0.78,2.64,ml,25,165,0.04405,0.25,hv,hv70101471,2018-05-01T13:42:33.712Z,"13km SW of Leilani Estates, Hawaii",earthquake,1.22,0.86,0.24,4,automatic,hv,hv
2018-05-01T05:16:59.170Z,43.2477,11.0429,10,3.3,ml,,67,0.312,0.96,us,us1000dv6w,2018-05-05T11:42:27.524Z,"10km S of Casole d'Elsa, Italy",earthquake,5,2,0.058,39,reviewed,us,us
2018-05-01T05:13:05.240Z,-29.5269,-177.3441,42.73,4.7,mb,,101,0.582,0.74,us,us1000dv72,2018-05-01T05:40:00.040Z,"61km ESE of Raoul Island, New Zealand",earthquake,8.4,8.7,0.124,20,reviewed,us,us
2018-05-01T04:40:40.560Z,19.3385,-155.0623333,7.61,3.02,ml,35,182,0.05853,0.11,hv,hv70101286,2018-05-01T07:58:34.841Z,"19km S of Fern Acres, Hawaii",earthquake,0.57,0.83,0.144,26,reviewed,hv,hv
2018-05-01T04:33:14.250Z,19.3875,-155.0495,0.93,2.7,ml,41,156,0.02835,0.22,hv,hv70101261,2018-05-01T07:12:08.870Z,"14km SSE of Fern Acres, Hawaii",earthquake,0.63,0.59,0.172,11,reviewed,hv,hv
2018-05-01T04:24:37.410Z,19.3923333,-155.0496667,1.53,2.56,ml,32,154,0.02601,0.16,hv,hv70101246,2018-05-01T09:20:15.330Z,"13km SSE of Fern Acres, Hawaii",earthquake,0.66,0.57,0.189,15,reviewed,hv,hv
2018-05-01T04:13:00.590Z,-29.8315,-177.452,35,5,mb,,80,0.717,1.14,us,us1000dv63,2018-05-01T04:28:25.040Z,"76km SE of Raoul Island, New Zealand",earthquake,9.1,2,0.126,20,reviewed,us,us
2018-05-01T04:03:50.100Z,36.8178,27.5159,12.39,4.2,mb,,52,0.775,0.97,us,us1000dv5x,2018-05-03T19:36:07.039Z,"17km WNW of Datca, Turkey",earthquake,4.3,1.4,0.102,27,reviewed,us,us
2018-05-01T03:55:06.350Z,19.4803333,-155.374,21.95,2.62,ml,45,70,0.01708,0.12,hv,hv70101176,2018-05-02T02:49:05.830Z,"15km WNW of Volcano, Hawaii",earthquake,0.5,0.67,0.188,20,reviewed,hv,hv
2018-05-01T03:50:30.750Z,19.393,-155.0706667,2.66,2.68,ml,28,142,0.01027,0.12,hv,hv70101171,2018-05-01T04:36:16.560Z,"13km S of Fern Acres, Hawaii",earthquake,0.52,0.4,0.154,6,reviewed,hv,hv
2018-05-01T03:46:25.230Z,19.3811665,-155.0906677,2.2,2.5,ml,28,145,0.01069,0.33,hv,hv70101161,2018-05-01T03:51:59.220Z,"14km S of Fern Acres, Hawaii",earthquake,0.86,0.4,0.24,3,automatic,hv,hv
2018-05-01T03:44:33.360Z,19.491,-66.4751,47,3.56,md,11,257,1.0153,0.36,pr,pr2018121000,2018-05-01T05:06:11.110Z,"113km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,3.03,14.49,0.08,7,reviewed,pr,pr
2018-05-01T03:19:46.640Z,19.3848333,-155.1085,1.54,2.53,ml,19,96,0.006581,0.11,hv,hv70101091,2018-05-01T04:12:04.760Z,"14km ESE of Volcano, Hawaii",earthquake,0.54,0.16,0.251,6,reviewed,hv,hv
2018-05-01T03:15:40.360Z,-29.4731,-177.1382,20.02,5.1,mb,,81,0.726,0.87,us,us1000dv5b,2018-05-01T03:41:04.040Z,"77km ESE of Raoul Island, New Zealand",earthquake,8.1,4.4,0.058,96,reviewed,us,us
2018-05-01T03:14:48.650Z,43.8204,86.6773,33.12,4.9,mb,,75,4.291,0.63,us,us1000dv5c,2018-05-01T03:33:01.040Z,"55km WSW of Changji, China",earthquake,7.6,5,0.043,173,reviewed,us,us
2018-05-01T02:25:32.010Z,19.568,-67.6331,32,3.22,md,9,258,1.2179,0.26,pr,pr2018121002,2018-05-01T05:34:21.380Z,"131km NNW of San Antonio, Puerto Rico",earthquake,1.94,16.77,0.27,8,reviewed,pr,pr
2018-05-01T01:58:31.430Z,1.8744,-75.8052,37.84,4.2,mb,,91,2.291,0.88,us,us1000dv4s,2018-05-01T02:16:53.040Z,"6km NE of Acevedo, Colombia",earthquake,7.9,11.1,0.199,7,reviewed,us,us
2018-05-01T01:52:49.490Z,19.3793333,-155.0961667,2.53,2.58,ml,24,134,0.006933,0.08,hv,hv70100841,2018-05-01T03:49:51.970Z,"14km S of Fern Acres, Hawaii",earthquake,0.47,0.15,0.114,13,reviewed,hv,hv
2018-05-01T01:45:52.930Z,19.3751667,-155.0881667,1.85,2.79,ml,50,141,0.01544,0.12,hv,hv70100816,2018-05-01T05:55:33.240Z,"15km S of Fern Acres, Hawaii",earthquake,0.35,0.15,0.223,32,reviewed,hv,hv
2018-05-01T01:45:02.170Z,-21.1278,-67.6481,223.59,4.3,mb,,75,1.626,0.82,us,us1000dv4k,2018-05-01T01:54:39.040Z,"113km SW of Uyuni, Bolivia",earthquake,8.7,8.7,0.265,4,reviewed,us,us
2018-05-01T01:28:19.010Z,-5.9284,145.8628,115.01,4.8,mb,,76,4.14,0.79,us,us1000dv4h,2018-05-01T03:21:05.381Z,"39km N of Kainantu, Papua New Guinea",earthquake,7.9,6.4,0.065,74,reviewed,us,us
2018-05-01T01:12:10.710Z,19.574,-67.5786,40,3.15,md,3,343,1.4825,0.2,pr,pr2018121001,2018-05-01T05:34:02.380Z,"129km NNW of San Antonio, Puerto Rico",earthquake,3.63,17.33,0.11,3,reviewed,pr,pr
2018-05-01T01:06:54.760Z,-24.3189,-67.386,211.02,4.2,mb,,92,2.173,1.05,us,us1000dv4d,2018-05-01T01:33:17.040Z,"108km W of San Antonio de los Cobres, Argentina",earthquake,8.4,10,0.2,7,reviewed,us,us
2018-04-30T23:07:33.590Z,19.598,-67.6681,11,3.08,md,4,259,1.6867,0.24,pr,pr2018120013,2018-05-05T03:53:40.040Z,"143km NNW of San Antonio, Puerto Rico",earthquake,3.82,5.23,0.34,3,reviewed,pr,pr
2018-04-30T21:47:12.200Z,55.4517,-150.977,6.6,2.8,ml,,,,0.66,ak,ak19304276,2018-05-03T18:54:00.748Z,"274km SSE of Kodiak, Alaska",earthquake,,15.3,,,reviewed,ak,ak
2018-04-30T19:07:08.430Z,18.3755,-66.465,9,2.45,md,4,295,0.2904,0.19,pr,pr2018120012,2018-04-30T23:04:08.910Z,"3km NW of Barahona, Puerto Rico",earthquake,1.48,1.19,0.01,3,reviewed,pr,pr
2018-04-30T18:27:01.538Z,55.5175,-157.038,24.2,2.8,ml,,,,0.74,ak,ak19304267,2018-05-03T18:54:00.188Z,"95km WSW of Chirikof Island, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2018-04-30T18:24:53.010Z,-15.9507,168.3849,266,5.8,mww,,21,4.921,1.19,us,us1000duuy,2018-04-30T23:53:47.581Z,"105km E of Lakatoro, Vanuatu",earthquake,8,1.8,0.052,36,reviewed,us,us
2018-04-30T17:19:56.946Z,55.8289,-150.0133,12,3,ml,,,,0.63,ak,ak19304263,2018-05-03T18:53:59.613Z,"262km SE of Kodiak, Alaska",earthquake,,15.7,,,reviewed,ak,ak
2018-04-30T17:10:25.201Z,50.7396,-174.8334,14.4,3.4,ml,,,,0.43,ak,ak19295905,2018-05-03T18:53:59.037Z,"167km SSW of Atka, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-04-30T17:08:58.226Z,56.4585,-148.7296,12,2.8,ml,,,,0.52,ak,ak19304260,2018-05-03T02:59:07.466Z,"267km ESE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-04-30T16:39:14.330Z,2.6989,128.6127,235.05,4.5,mb,,55,2.283,0.9,us,us1000dut0,2018-04-30T18:50:29.040Z,"126km NNE of Tobelo, Indonesia",earthquake,8.5,7,0.065,69,reviewed,us,us
2018-04-30T16:35:58.115Z,55.4921,-149.3828,5.5,3.2,ml,,,,0.41,ak,ak19304257,2018-05-03T18:53:58.469Z,"Gulf of Alaska",earthquake,,5.5,,,reviewed,ak,ak
2018-04-30T16:25:30.780Z,30.0344,129.9314,116.66,4.3,mb,,69,3.185,0.84,us,us1000dusm,2018-04-30T17:01:39.040Z,"128km SW of Nishinoomote, Japan",earthquake,8,8,0.09,35,reviewed,us,us
2018-04-30T15:26:23.104Z,51.495,-173.1408,67.9,2.6,ml,,,,0.51,ak,ak19304250,2018-05-03T02:59:02.031Z,"106km SE of Atka, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-04-30T15:18:48.685Z,56.1823,-149.1438,11.9,3,ml,,,,0.85,ak,ak19304248,2018-05-03T02:59:00.815Z,"267km SE of Kodiak, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2018-04-30T15:03:16.274Z,56.0241,-149.2554,2.7,2.9,ml,,,,0.48,ak,ak19304244,2018-05-03T02:58:58.589Z,"274km SE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-04-30T14:18:47.924Z,55.6365,-149.2338,9,3.1,ml,,,,0.46,ak,ak19304239,2018-05-03T02:58:55.857Z,"Gulf of Alaska",earthquake,,8.7,,,reviewed,ak,ak
2018-04-30T14:08:34.930Z,18.9656,-67.4076,12,2.83,md,4,331,0.5796,0.45,pr,pr2018120011,2018-04-30T15:26:38.486Z,"61km NNW of San Antonio, Puerto Rico",earthquake,4.58,6.59,0.1,3,reviewed,pr,pr
2018-04-30T14:02:46.924Z,56.4211,-148.6968,2.6,2.9,ml,,,,0.42,ak,ak19304237,2018-05-03T02:58:54.754Z,"271km ESE of Kodiak, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-04-30T13:04:14.483Z,56.187,-149.4596,2.5,3,ml,,,,0.48,ak,ak19304234,2018-05-03T02:58:53.094Z,"252km SE of Kodiak, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2018-04-30T12:57:51.400Z,38.9948,70.6967,10,4.7,mb,,58,0.988,1.43,us,us1000dupu,2018-04-30T14:28:24.769Z,"28km E of Gharm, Tajikistan",earthquake,1.9,1.9,0.077,51,reviewed,us,us
2018-04-30T12:57:04.900Z,36.4681,-98.7852,5,2.5,mb_lg,,119,0.036,0.56,us,us1000dupq,2018-04-30T13:08:53.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.4,2,0.069,54,reviewed,us,us
2018-04-30T12:51:56.330Z,56.3046,-148.5186,11.8,2.9,ml,,,,0.57,ak,ak19304232,2018-05-03T02:58:52.035Z,"288km ESE of Kodiak, Alaska",earthquake,,6.8,,,reviewed,ak,ak
2018-04-30T12:03:20.358Z,56.3769,-148.5788,11.7,3.1,ml,,,,0.33,ak,ak19304229,2018-05-03T02:58:50.385Z,"280km ESE of Kodiak, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2018-04-30T11:59:13.816Z,56.2729,-148.5634,5.2,2.9,ml,,,,0.73,ak,ak19304228,2018-05-03T02:58:49.870Z,"288km SE of Kodiak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-04-30T11:55:02.750Z,37.8736667,-121.988,6.05,3.3,mw,137,43,0.0368,0.19,nc,nc73008716,2018-05-05T00:22:21.414Z,"5km NE of Alamo, CA",earthquake,0.13,0.2,,4,reviewed,nc,nc
2018-04-30T11:37:20.600Z,19.3205,-68.4523,42,3.31,md,5,240,1.7825,0.37,pr,pr2018120010,2018-04-30T15:26:18.574Z,"72km ENE of Miches, Dominican Republic",earthquake,2.88,10.1,0.12,5,reviewed,pr,pr
2018-04-30T11:19:35.861Z,56.4751,-148.631,3.6,2.9,ml,,,,0.44,ak,ak19304224,2018-05-03T02:58:47.581Z,"271km ESE of Kodiak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-04-30T11:04:11.910Z,44.2766667,-114.5753333,10.87,2.51,ml,12,105,0.723,0.26,mb,mb80291624,2018-04-30T14:37:02.880Z,"37km SW of Challis, Idaho",earthquake,0.93,2.63,0.123,7,reviewed,mb,mb
2018-04-30T11:01:24.170Z,36.4472,-98.7867,5,3.2,mb_lg,,94,0.047,0.36,us,us1000dun8,2018-05-02T03:35:22.680Z,"33km NW of Fairview, Oklahoma",earthquake,1.3,1.9,0.047,118,reviewed,us,us
2018-04-30T10:46:33.880Z,19.3261,-68.4846,64,3.14,md,16,235,1.6196,0.47,pr,pr2018120007,2018-04-30T11:17:28.387Z,"70km ENE of Miches, Dominican Republic",earthquake,3.59,5.16,0.54,15,reviewed,pr,pr
2018-04-30T10:11:57.153Z,53.8201,-164.3201,65,2.5,ml,,,,0.33,ak,ak19295328,2018-05-03T02:58:46.067Z,"101km ESE of Akutan, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-04-30T10:06:33.580Z,33.3043333,-116.4213333,10.38,2.79,ml,96,32,0.03621,0.17,ci,ci38160896,2018-05-03T16:49:30.437Z,"7km NW of Borrego Springs, CA",earthquake,0.15,0.31,0.179,26,reviewed,ci,ci
2018-04-30T09:32:13.500Z,21.2312,-45.4625,10,4.7,mb,,100,24.947,1.33,us,us1000dumr,2018-04-30T11:00:28.040Z,"Northern Mid-Atlantic Ridge",earthquake,10.5,1.9,0.053,107,reviewed,us,us
2018-04-30T08:39:14.439Z,56.1553,-148.7067,7.3,3,ml,,,,0.55,ak,ak19304217,2018-05-03T18:53:55.159Z,"289km SE of Kodiak, Alaska",earthquake,,5,,,reviewed,ak,ak
2018-04-30T07:40:55.280Z,33.283,-116.2763333,5.59,2.68,ml,114,28,0.08766,0.18,ci,ci38160856,2018-04-30T22:04:56.170Z,"10km ENE of Borrego Springs, CA",earthquake,0.11,0.42,0.267,25,reviewed,ci,ci
2018-04-30T07:40:22.275Z,55.9641,-149.9872,10,3,ml,,,,0.51,ak,ak19304212,2018-05-03T18:53:54.039Z,"251km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-04-30T07:38:01.170Z,20.029,-68.1078,35,2.5,ml,,348,2.019,0.32,us,us1000dupb,2018-04-30T13:26:58.040Z,"152km NE of Miches, Dominican Republic",earthquake,5.5,2,0.128,8,reviewed,us,us
2018-04-30T07:19:29.691Z,55.9645,-149.3706,5,2.7,ml,,,,0.59,ak,ak19304210,2018-05-03T02:58:39.939Z,"274km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-04-30T06:20:14.614Z,56.4535,-149.3462,4.6,2.8,ml,,,,0.53,ak,ak19304204,2018-05-03T02:58:36.596Z,"237km SE of Kodiak, Alaska",earthquake,,6.3,,,reviewed,ak,ak
2018-04-30T05:12:44.486Z,56.343,-148.2253,11.2,3.1,ml,,,,0.51,ak,ak19295091,2018-05-03T18:53:51.673Z,"300km ESE of Kodiak, Alaska",earthquake,,3.9,,,reviewed,ak,ak
